Date,BTC,ETH,BNB,XRP,ADA,SOL,DOGE,TRX,TON,MATIC,DOT,LTC,AVAX,DAI,LINK,LEO,XLM,WSTETH,HBAR,SHIB,BCH
2021-11-06 00:00:00+00:00,61527.48046875,4521.5810546875,636.1139526367188,1.1524540185928345,2.0066089630126953,258.934326171875,0.261898010969162,0.10259400308132172,8.943717002868652,1.8848860263824463,52.00921630859375,197.86636352539062,78.6852035522461,1.0011570453643799,32.083438873291016,3.241633892059326,0.3591710031032562,4672.1650390625,0.38560500741004944,5.900000178371556e-05,589.2490234375
2021-11-07 00:00:00+00:00,63326.98828125,4620.5546875,650.4540405273438,1.2175339460372925,2.021872043609619,249.823486328125,0.2663150131702423,0.10458499938249588,9.189379692077637,1.884112000465393,52.27798080444336,202.0513153076172,87.7054214477539,1.0017629861831665,32.34956359863281,3.2776989936828613,0.36343398690223694,4782.388671875,0.3947640061378479,5.700000110664405e-05,600.8812866210938
2021-11-08 00:00:00+00:00,67566.828125,4812.08740234375,654.3150024414062,1.282377004623413,2.1244189739227295,248.46717834472656,0.2823590040206909,0.10996299982070923,8.925788879394531,1.8940470218658447,53.34845733642578,228.69619750976562,91.18478393554688,1.0014879703521729,34.47759246826172,3.277095079421997,0.37761399149894714,4976.2490234375,0.4222249984741211,5.500000042957254e-05,638.9419555664062
2021-11-09 00:00:00+00:00,66971.828125,4735.06884765625,635.1906127929688,1.258929967880249,2.2734830379486084,239.213134765625,0.27352601289749146,0.11443299800157547,8.983800888061523,1.77646803855896,50.779361724853516,262.9067077636719,88.45486450195312,0.9994909763336182,33.85927200317383,3.3486759662628174,0.41214901208877563,4961.57666015625,0.42567598819732666,5.500000042957254e-05,716.318603515625
2021-11-10 00:00:00+00:00,64995.23046875,4636.17431640625,615.278076171875,1.1933729648590088,2.101802110671997,233.77952575683594,0.2557089924812317,0.10678800195455551,8.57138729095459,1.7056560516357422,46.87133026123047,261.2629699707031,85.29527282714844,0.9877539873123169,34.34270477294922,3.4633750915527344,0.38525500893592834,4710.69873046875,0.4084010124206543,4.999999873689376e-05,666.6940307617188
2021-11-11 00:00:00+00:00,64949.9609375,4730.38427734375,629.892333984375,1.2183640003204346,2.085524082183838,234.24075317382812,0.2611669898033142,0.1092509999871254,8.723410606384277,1.7595410346984863,47.64762496948242,263.0867004394531,88.06133270263672,1.0053540468215942,34.8371696472168,3.2308130264282227,0.3920750021934509,4957.33251953125,0.4339410066604614,5.700000110664405e-05,676.9935913085938
2021-11-12 00:00:00+00:00,64155.94140625,4667.115234375,626.6425170898438,1.1893550157546997,2.0457661151885986,228.50209045410156,0.2594139873981476,0.10787399858236313,8.581704139709473,1.7157000303268433,45.88080596923828,251.55836486816406,84.72491455078125,1.001870036125183,34.26552200317383,3.1195590496063232,0.37947899103164673,4876.162109375,0.4516049921512604,5.199999941396527e-05,668.2821655273438
2021-11-13 00:00:00+00:00,64469.52734375,4651.46044921875,650.1041259765625,1.191938042640686,2.0531039237976074,241.8250274658203,0.26170599460601807,0.11263100057840347,8.627314567565918,1.754876971244812,47.12905502319336,258.09320068359375,97.26046752929688,1.0013489723205566,34.0648307800293,2.79961895942688,0.3789159953594208,4848.62060546875,0.43744200468063354,5.199999941396527e-05,666.955810546875
2021-11-14 00:00:00+00:00,65466.83984375,4626.35888671875,650.9180908203125,1.1885969638824463,2.0408530235290527,238.42552185058594,0.26291200518608093,0.1169470027089119,8.686605453491211,1.7296680212020874,46.40182113647461,278.00750732421875,95.4035415649414,1.000728964805603,33.77658462524414,2.911832094192505,0.3774290084838867,4799.06005859375,0.43834200501441956,5.2999999752501026e-05,678.7428588867188
2021-11-15 00:00:00+00:00,63557.87109375,4557.50390625,633.0486450195312,1.1713709831237793,2.015587091445923,237.55360412597656,0.2565290033817291,0.1236020028591156,8.752381324768066,1.6917239427566528,44.688716888427734,262.7633972167969,93.55023193359375,1.0001599788665771,32.0107536315918,2.98136305809021,0.3759410083293915,4789.44775390625,0.42569300532341003,5.2999999752501026e-05,665.6408081054688
2021-11-16 00:00:00+00:00,60161.24609375,4216.365234375,589.8228759765625,1.0909340381622314,1.8772350549697876,219.23902893066406,0.2372490018606186,0.10949599742889404,8.925883293151855,1.5629819631576538,40.899314880371094,230.59942626953125,97.97557067871094,1.001155972480774,29.225008010864258,3.0658750534057617,0.34405699372291565,4419.73583984375,0.3953939974308014,4.8000001697801054e-05,599.5039672851562
2021-11-17 00:00:00+00:00,60368.01171875,4287.59375,578.0927734375,1.096290946006775,1.875540018081665,218.71524047851562,0.23748700320720673,0.11122199892997742,9.616817474365234,1.6347359418869019,42.70829391479492,229.5041046142578,107.80207824707031,1.0030699968338013,29.19304847717285,3.1411659717559814,0.34639599919319153,4474.99072265625,0.406904011964798,4.8000001697801054e-05,595.5667724609375
2021-11-18 00:00:00+00:00,56942.13671875,4000.65087890625,532.2376098632812,1.0419540405273438,1.7883310317993164,195.48741149902344,0.2213830053806305,0.10043500363826752,8.304668426513672,1.4982490539550781,39.04596710205078,204.42291259765625,100.25276947021484,0.9964560270309448,26.525693893432617,3.161623001098633,0.3281559944152832,4156.453125,0.3577280044555664,4.199999966658652e-05,554.8060302734375
2021-11-19 00:00:00+00:00,58119.578125,4298.306640625,581.5308227539062,1.0914920568466187,1.8647929430007935,215.28001403808594,0.2331099957227707,0.10401199758052826,8.533556938171387,1.6179649829864502,41.26102066040039,218.13858032226562,112.0235595703125,1.0048329830169678,28.29111671447754,3.1477649211883545,0.35402101278305054,4468.58544921875,0.3801180124282837,4.8999998398358e-05,575.6010131835938
2021-11-20 00:00:00+00:00,59697.1953125,4409.93115234375,603.8400268554688,1.0976459980010986,1.9217360019683838,218.01527404785156,0.233024001121521,0.10511299967765808,8.826652526855469,1.6646909713745117,42.060428619384766,227.07960510253906,125.7706298828125,1.0074069499969482,28.334068298339844,3.204158067703247,0.34873199462890625,4630.58984375,0.38815099000930786,4.8000001697801054e-05,584.3694458007812
2021-11-21 00:00:00+00:00,58730.4765625,4269.73291015625,585.2942504882812,1.0601730346679688,1.8397630453109741,231.28262329101562,0.22632800042629242,0.10687699913978577,8.895161628723145,1.6024030447006226,42.005706787109375,221.77194213867188,128.59982299804688,0.9969369769096375,29.036161422729492,3.3006210327148438,0.3441599905490875,4478.77099609375,0.38554298877716064,4.400000034365803e-05,575.9271850585938
2021-11-22 00:00:00+00:00,56289.2890625,4088.457763671875,559.1270141601562,1.0366220474243164,1.7765549421310425,215.73727416992188,0.21967600286006927,0.10181699693202972,8.525486946105957,1.558411955833435,39.447872161865234,209.15802001953125,134.53103637695312,0.996703028678894,26.758991241455078,3.3590829372406006,0.33660998940467834,4253.60791015625,0.36329999566078186,4.3000000005122274e-05,557.3172607421875
2021-11-23 00:00:00+00:00,57569.07421875,4340.763671875,591.4395751953125,1.0670570135116577,1.7505029439926147,221.83689880371094,0.22651199996471405,0.10282699763774872,8.654620170593262,1.7532110214233398,40.79104232788086,216.38897705078125,123.83104705810547,1.0075260400772095,26.93367576599121,3.316632032394409,0.34072500467300415,4563.93505859375,0.37039199471473694,4.199999966658652e-05,571.2039794921875
2021-11-24 00:00:00+00:00,56280.42578125,4239.9814453125,581.3953247070312,1.0420750379562378,1.6864229440689087,214.92153930664062,0.2218250036239624,0.10069499909877777,8.581276893615723,1.680279016494751,39.36941909790039,209.8065948486328,120.22818756103516,1.0047290325164795,26.259172439575195,3.3870439529418945,0.3332670032978058,4473.5361328125,0.3596090078353882,3.9999998989515007e-05,559.1209716796875
2021-11-25 00:00:00+00:00,57274.6796875,4274.7431640625,603.730224609375,1.0318880081176758,1.6513450145721436,206.25299072265625,0.21632599830627441,0.09845499694347382,9.041735649108887,1.7870880365371704,38.45594787597656,215.63497924804688,122.64852905273438,1.0016640424728394,26.18510627746582,3.324070930480957,0.3319610059261322,4478.17138671875,0.3470419943332672,3.9999998989515007e-05,612.6768188476562
2021-11-26 00:00:00+00:00,53569.765625,4030.908935546875,585.1473388671875,0.9363499879837036,1.5284199714660645,191.51174926757812,0.20088699460029602,0.09192399680614471,8.377876281738281,1.6318609714508057,34.38590621948242,194.87464904785156,103.82958221435547,0.9992009997367859,23.856281280517578,3.1643059253692627,0.3279300034046173,4256.21435546875,0.32155001163482666,3.7999998312443495e-05,555.8290405273438
2021-11-27 00:00:00+00:00,54815.078125,4096.912109375,600.3367919921875,0.9471579790115356,1.5461180210113525,193.10215759277344,0.2053470015525818,0.09344000369310379,9.00537395477295,1.6140400171279907,35.18669891357422,195.17442321777344,113.27664947509766,1.0003999471664429,24.11475944519043,3.12915301322937,0.32656899094581604,4261.90673828125,0.33140701055526733,3.899999865097925e-05,563.3384399414062
2021-11-28 00:00:00+00:00,57248.45703125,4294.45361328125,611.3668212890625,0.9687510132789612,1.5928549766540527,200.67665100097656,0.20747199654579163,0.09510300308465958,8.630541801452637,1.6518399715423584,35.76512145996094,199.35421752929688,110.58901977539062,1.0005170106887817,24.823909759521484,3.4119040966033936,0.32363998889923096,4448.99609375,0.33242300152778625,3.899999865097925e-05,568.336181640625
2021-11-29 00:00:00+00:00,57806.56640625,4445.10498046875,624.31005859375,0.9919610023498535,1.6025079488754272,204.31936645507812,0.21517500281333923,0.09666100144386292,8.648002624511719,1.8178249597549438,37.162654876708984,205.87020874023438,120.25830078125,1.004699945449829,25.017925262451172,3.3517510890960693,0.32852301001548767,4630.3486328125,0.3561129868030548,4.600000102072954e-05,576.1217651367188
2021-11-30 00:00:00+00:00,57005.42578125,4631.47900390625,622.6698608398438,0.9987540245056152,1.5549030303955078,208.67098999023438,0.21471500396728516,0.09661000221967697,8.689726829528809,1.785351037979126,37.96049499511719,208.01454162597656,120.34369659423828,1.0002119541168213,25.341773986816406,3.358181953430176,0.3361639976501465,4851.33935546875,0.3490779995918274,4.70000013592653e-05,570.5296630859375
2021-12-01 00:00:00+00:00,57229.828125,4586.990234375,627.9715576171875,0.9909300208091736,1.547713041305542,229.7992401123047,0.20948700606822968,0.09690000116825104,8.84383487701416,2.008297920227051,36.77326583862305,208.97125244140625,119.75084686279297,0.9979850053787231,25.356210708618164,3.3383591175079346,0.32787999510765076,4749.1044921875,0.3514310121536255,4.400000034365803e-05,571.056884765625
2021-12-02 00:00:00+00:00,56477.81640625,4511.30224609375,619.4701538085938,0.9723119735717773,1.715366005897522,233.9930419921875,0.2097260057926178,0.0974150002002716,8.671818733215332,2.1272881031036377,35.75789260864258,203.4896240234375,107.86654663085938,0.9974579811096191,24.537094116210938,3.4462409019470215,0.33831000328063965,4696.60986328125,0.3389990031719208,4.199999966658652e-05,561.4506225585938
2021-12-03 00:00:00+00:00,53598.24609375,4220.7060546875,594.635986328125,0.9222440123558044,1.5565550327301025,211.22439575195312,0.19999299943447113,0.09389399737119675,8.352381706237793,2.2680299282073975,33.639530181884766,188.09971618652344,108.13784790039062,0.996616005897522,23.291526794433594,3.299983024597168,0.32617300748825073,4397.4814453125,0.3154360055923462,3.9999998989515007e-05,532.3550415039062
2021-12-04 00:00:00+00:00,49200.703125,4119.58740234375,569.0772705078125,0.8470289707183838,1.420706033706665,201.1248321533203,0.17885300517082214,0.08689700067043304,7.007440090179443,1.9803060293197632,29.368837356567383,163.05270385742188,92.88023376464844,1.0007649660110474,20.667728424072266,3.5486230850219727,0.2891579866409302,4285.04638671875,0.28586000204086304,3.7000001611886546e-05,473.8507995605469
2021-12-05 00:00:00+00:00,49368.84765625,4198.32275390625,557.7830810546875,0.8055949807167053,1.3781050443649292,196.1682586669922,0.17125500738620758,0.08432800322771072,6.460696220397949,2.0456020832061768,28.310138702392578,156.4097900390625,85.79002380371094,0.9990490078926086,19.47732162475586,3.60042405128479,0.2805449962615967,4335.8046875,0.2755419909954071,3.600000127335079e-05,453.4902648925781
2021-12-06 00:00:00+00:00,50582.625,4358.7373046875,589.2561645507812,0.8282880187034607,1.425392985343933,194.19921875,0.17839999496936798,0.08738499879837036,6.592738151550293,2.2797110080718994,28.249523162841797,161.8865203857422,93.31929779052734,1.009840965270996,19.884267807006836,3.615097999572754,0.29603999853134155,4546.9814453125,0.2802020013332367,3.7000001611886546e-05,475.75677490234375
2021-12-07 00:00:00+00:00,50700.0859375,4315.0615234375,579.6898803710938,0.8185880184173584,1.3819409608840942,190.59690856933594,0.17680500447750092,0.09020499885082245,6.840640068054199,2.366476058959961,30.543865203857422,162.29286193847656,89.95217895507812,0.9972689747810364,21.09157371520996,3.6287529468536377,0.2871840000152588,4484.599609375,0.27371901273727417,3.600000127335079e-05,475.1602783203125
2021-12-08 00:00:00+00:00,50504.796875,4439.35791015625,607.5927734375,0.863306999206543,1.3970739841461182,194.6217041015625,0.1791509985923767,0.09245699644088745,6.97121000289917,2.4187300205230713,29.870498657226562,165.2234649658203,93.22105407714844,1.0007139444351196,22.886016845703125,3.609822988510132,0.30618101358413696,4599.92822265625,0.28023600578308105,3.7000001611886546e-05,480.8507080078125
2021-12-09 00:00:00+00:00,47672.12109375,4119.81591796875,571.6489868164062,0.8612719774246216,1.2904399633407593,181.17808532714844,0.1694840043783188,0.08878099918365479,6.42097806930542,2.090277910232544,26.951921463012695,151.79530334472656,85.4617691040039,0.9973099827766418,20.306026458740234,3.700701951980591,0.27405500411987305,4328.5849609375,0.25191301107406616,3.5000000934815034e-05,449.4764404296875
2021-12-10 00:00:00+00:00,47243.3046875,3908.49609375,552.9668579101562,0.8010969758033752,1.2116889953613281,167.954833984375,0.16442200541496277,0.08794400095939636,6.189981937408447,2.0976738929748535,26.453914642333984,148.59829711914062,80.73967742919922,0.9982749819755554,18.583904266357422,3.7086119651794434,0.26120299100875854,4100.611328125,0.23694400489330292,3.400000059627928e-05,439.27850341796875
2021-12-11 00:00:00+00:00,49362.5078125,4084.452392578125,564.322509765625,0.8393129706382751,1.354248046875,171.94949340820312,0.16901899874210358,0.0916140004992485,6.329225063323975,2.1325159072875977,27.774728775024414,158.0419158935547,86.39281463623047,1.0026370286941528,19.949310302734375,3.736459970474243,0.27464601397514343,4266.6787109375,0.2535710036754608,3.400000059627928e-05,459.7817687988281
2021-12-12 00:00:00+00:00,50098.3359375,4134.453125,570.823974609375,0.841323971748352,1.3472820520401,173.43167114257812,0.16989099979400635,0.09113600105047226,6.387646198272705,2.086988925933838,29.608980178833008,159.20396423339844,88.10911560058594,1.0019789934158325,20.456584930419922,3.726886034011841,0.27625998854637146,4332.16943359375,0.2559190094470978,3.7000001611886546e-05,458.7115783691406
2021-12-13 00:00:00+00:00,46737.48046875,3784.226806640625,521.0115966796875,0.7828940153121948,1.2253479957580566,155.2130584716797,0.15756499767303467,0.08500900119543076,5.686758995056152,1.8202769756317139,25.971105575561523,144.53590393066406,79.14962768554688,0.9982060194015503,17.77545928955078,3.6251049041748047,0.25312501192092896,3940.18798828125,0.22558100521564484,3.300000025774352e-05,421.6638488769531
2021-12-14 00:00:00+00:00,46612.6328125,3745.4404296875,511.2293701171875,0.7962489724159241,1.2228349447250366,153.34144592285156,0.18015700578689575,0.08558899909257889,5.697103023529053,1.8027689456939697,26.168418884277344,146.0780029296875,87.31190490722656,0.9994509816169739,17.587615966796875,3.5200839042663574,0.2606559991836548,4023.695068359375,0.22501100599765778,3.400000059627928e-05,424.4429626464844
2021-12-15 00:00:00+00:00,48896.72265625,4018.388671875,541.0269775390625,0.8274310231208801,1.3118469715118408,178.34078979492188,0.18108199536800385,0.08758799731731415,5.873085975646973,2.1220600605010986,27.14575958251953,153.51541137695312,101.18144989013672,0.9976649880409241,19.71448516845703,3.5361509323120117,0.2729879915714264,4202.8056640625,0.2565160095691681,3.400000059627928e-05,447.7202453613281
2021-12-16 00:00:00+00:00,47665.42578125,3962.4697265625,526.2465209960938,0.8062300086021423,1.2405339479446411,176.9546661376953,0.17345400154590607,0.08542700111865997,5.786733150482178,2.0726890563964844,26.04307746887207,148.9417266845703,98.40188598632812,0.9984210133552551,18.78617286682129,3.58705997467041,0.2558700144290924,4140.41259765625,0.26124098896980286,3.300000025774352e-05,438.5856628417969
